query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
otter hound,otterhound,02091635-n,N/A,False,2.4,0.17
Saluki,Saluki,02091831-n,N/A,False,2.38,0.13
gazelle hound,gazelle,02091831-n,N/A,False,2.38,0.16
Scottish deerhound,Scottish deerhound,02092002-n,N/A,False,2.4,0.14
deerhound,deerstalker,02092002-n,N/A,False,2.47,0.14
Weimaraner,Weimaraner,02092339-n,N/A,False,2.39,0.18
Staffordshire bullterrier,Staffordshire bullterrier,02093256-n,N/A,False,2.4,0.13
Staffordshire bull terrier,Staffordshire bullterrier,02093256-n,N/A,False,2.39,0.14
American Staffordshire terrier,American Staffordshire terrier,02093428-n,N/A,False,2.54,0.14
Staffordshire terrier,American Staffordshire terrier,02093428-n,N/A,False,2.56,0.13
American pit bull terrier,bullterrier,02093428-n,N/A,False,2.58,0.15
pit bull terrier,terrier,02093428-n,N/A,False,2.4,0.15
Bedlington terrier,Bedlington terrier,02093647-n,N/A,False,2.4,0.16
Border terrier,Border terrier,02093754-n,N/A,False,2.39,0.13
Kerry blue terrier,Kerry blue terrier,02093859-n,N/A,False,2.4,0.14
Irish terrier,Irish terrier,02093991-n,N/A,False,2.4,0.16
Norfolk terrier,Norfolk terrier,02094114-n,N/A,False,2.41,0.15
Norwich terrier,Norwich terrier,02094258-n,N/A,False,2.55,0.18
Yorkshire terrier,Yorkshire terrier,02094433-n,N/A,False,2.42,0.18
wire-haired fox terrier,wire-haired fox terrier,02095314-n,N/A,False,2.59,0.15
Lakeland terrier,Lakeland terrier,02095570-n,N/A,False,2.38,0.14
Sealyham terrier,Sealyham terrier,02095889-n,N/A,False,2.4,0.14
Sealyham,Sealyham terrier,02095889-n,N/A,False,2.39,0.13
Airedale,Airedale,02096051-n,N/A,False,2.4,0.12
Airedale terrier,Airedale,02096051-n,N/A,False,2.4,0.13
cairn,cairn,02096177-n,N/A,False,2.47,0.14
cairn terrier,cairn,02096177-n,N/A,False,2.39,0.14
Australian terrier,Australian terrier,02096294-n,N/A,False,2.48,0.13
Dandie Dinmont,Dandie Dinmont,02096437-n,N/A,False,2.58,0.13
Dandie Dinmont terrier,Dandie Dinmont,02096437-n,N/A,False,2.59,0.13
Boston bull,Boston bull,02096585-n,N/A,False,2.56,0.18
Boston terrier,Boston bull,02096585-n,N/A,False,2.4,0.13
miniature schnauzer,miniature schnauzer,02097047-n,N/A,False,2.55,0.14
giant schnauzer,giant schnauzer,02097130-n,N/A,False,2.41,0.14
standard schnauzer,standard schnauzer,02097209-n,N/A,False,2.4,0.14
Scotch terrier,Scotch terrier,02097298-n,N/A,False,2.4,0.13
Scottish terrier,Skye terrier,02097298-n,N/A,False,2.41,0.14
Scottie,Scott,02097298-n,N/A,False,2.57,0.14
Tibetan terrier,Tibetan terrier,02097474-n,N/A,False,2.4,0.16
chrysanthemum dog,chrysanthemum,02097474-n,N/A,False,2.41,0.2
silky terrier,silky terrier,02097658-n,N/A,False,2.41,0.13
Sydney silky,silky terrier,02097658-n,N/A,False,2.57,0.12
soft-coated wheaten terrier,soft-coated wheaten terrier,02098105-n,N/A,False,2.41,0.14
West Highland white terrier,West Highland white terrier,02098286-n,N/A,False,2.38,0.17
Lhasa,Lhasa,02098413-n,N/A,False,2.41,0.17
Lhasa apso,Lhasa,02098413-n,N/A,False,2.4,0.17
flat-coated retriever,flat-coated retriever,02099267-n,N/A,False,2.46,0.15
curly-coated retriever,curly-coated retriever,02099429-n,N/A,False,2.4,0.13
golden retriever,golden retriever,02099601-n,N/A,False,2.51,0.15
Labrador retriever,Labrador retriever,02099712-n,N/A,False,2.39,0.17
Chesapeake Bay retriever,Chesapeake Bay retriever,02099849-n,N/A,False,2.4,0.18
German short-haired pointer,German short-haired pointer,02100236-n,N/A,False,2.4,0.13
vizsla,vizsla,02100583-n,N/A,False,2.39,0.14
Hungarian pointer,pointer,02100583-n,N/A,False,2.59,0.14
English setter,English setter,02100735-n,N/A,False,2.6,0.14
Irish setter,Irish setter,02100877-n,N/A,False,2.44,0.15
red setter,Irish setter,02100877-n,N/A,False,2.61,0.14
Gordon setter,Gordon setter,02101006-n,N/A,False,2.59,0.13
Brittany spaniel,Brittany spaniel,02101388-n,N/A,False,2.39,0.13
clumber,clumber,02101556-n,N/A,False,2.58,0.14
clumber spaniel,clumber,02101556-n,N/A,False,2.56,0.13
English springer,English springer,02102040-n,N/A,False,2.4,0.14
English springer spaniel,English springer,02102040-n,N/A,False,2.38,0.13
Welsh springer spaniel,Welsh springer spaniel,02102177-n,N/A,False,2.39,0.14
cocker spaniel,cocker spaniel,02102318-n,N/A,False,2.41,0.13
English cocker spaniel,cocker spaniel,02102318-n,N/A,False,2.41,0.13
cocker,cocksucker,02102318-n,N/A,False,2.39,0.13
Sussex spaniel,Sussex spaniel,02102480-n,N/A,False,2.4,0.13
Irish water spaniel,Irish water spaniel,02102973-n,N/A,False,2.4,0.15
kuvasz,kuvasz,02104029-n,N/A,False,2.39,0.16
schipperke,schipperke,02104365-n,N/A,False,2.4,0.19
groenendael,groenendael,02105056-n,N/A,False,2.4,0.19
malinois,Malian,02105162-n,N/A,False,2.62,0.2
briard,briard,02105251-n,N/A,False,2.43,0.18
kelpie,kelpie,02105412-n,N/A,False,2.39,0.16
komondor,komondor,02105505-n,N/A,False,2.45,0.14
Old English sheepdog,Old English sheepdog,02105641-n,N/A,False,2.42,0.18
bobtail,bobtail,02105641-n,N/A,False,2.4,0.13
Shetland sheepdog,Shetland sheepdog,02105855-n,N/A,False,2.41,0.13
Shetland sheep dog,Shetland sheepdog,02105855-n,N/A,False,2.39,0.13
Shetland,Shetland wool,02105855-n,N/A,False,2.39,0.16
collie,collie,02106030-n,N/A,False,2.4,0.15
Border collie,Border collie,02106166-n,N/A,False,2.61,0.13
Bouvier des Flandres,Bouvier des Flandres,02106382-n,N/A,False,2.51,0.13
Bouviers des Flandres,Bouvier des Flandres,02106382-n,N/A,False,2.52,0.15
Rottweiler,Rottweiler,02106550-n,N/A,False,2.57,0.13
German shepherd,German shepherd,02106662-n,N/A,False,2.59,0.18
German shepherd dog,German shepherd,02106662-n,N/A,False,2.42,0.18
German police dog,police dog,02106662-n,N/A,False,2.51,0.14
alsatian,Alsatian,02106662-n,N/A,False,2.4,0.17
Doberman,Doberman,02107142-n,N/A,False,2.58,0.14
Doberman pinscher,Doberman,02107142-n,N/A,False,2.59,0.13
miniature pinscher,miniature pinscher,02107312-n,N/A,False,2.44,0.18
Greater Swiss Mountain dog,Greater Swiss Mountain dog,02107574-n,N/A,False,2.58,0.16
Bernese mountain dog,Bernese mountain dog,02107683-n,N/A,False,2.61,0.14
Appenzeller,Appenzeller,02107908-n,N/A,False,2.4,0.13
EntleBucher,EntleBucher,02108000-n,N/A,False,2.6,0.13
boxer,Boxer,02108089-n,N/A,False,2.58,0.13
bull mastiff,bull mastiff,02108422-n,N/A,False,2.4,0.15
Tibetan mastiff,Tibetan mastiff,02108551-n,N/A,False,2.42,0.15
French bulldog,French bulldog,02108915-n,N/A,False,2.59,0.15
Great Dane,Great Dane,02109047-n,N/A,False,2.41,0.16
Saint Bernard,Saint Bernard,02109525-n,N/A,False,2.41,0.15
St Bernard,Saint Bernard,02109525-n,N/A,False,2.4,0.15
Eskimo dog,Eskimo dog,02109961-n,N/A,False,2.41,0.15
husky,Siberian husky,02109961-n,N/A,False,2.61,0.14
malamute,malamute,02110063-n,N/A,False,2.54,0.15
malemute,male horse,02110063-n,N/A,False,2.41,0.14
Alaskan malamute,malamute,02110063-n,N/A,False,2.43,0.14
Siberian husky,Siberian husky,02110185-n,N/A,False,2.4,0.15
dalmatian,Dalmatian,02110341-n,N/A,False,2.41,0.16
coach dog,coach,02110341-n,N/A,False,2.38,0.13
carriage dog,carriage,02110341-n,N/A,False,2.42,0.18
affenpinscher,affenpinscher,02110627-n,N/A,False,2.4,0.15
monkey pinscher,pinscher,02110627-n,N/A,False,2.42,0.13
monkey dog,monkey,02110627-n,N/A,False,2.42,0.16
basenji,basenji,02110806-n,N/A,False,2.39,0.16
pug,pug,02110958-n,N/A,False,2.42,0.13
pug-dog,pug,02110958-n,N/A,False,2.41,0.13
Leonberg,Leonberg,02111129-n,N/A,False,2.42,0.13
Newfoundland,Newfoundland,02111277-n,N/A,False,2.42,0.38
Newfoundland dog,Newfoundland,02111277-n,N/A,False,2.41,0.17
Great Pyrenees,Great Pyrenees,02111500-n,N/A,False,2.42,0.14
Samoyed,Samoyed,02111889-n,N/A,False,2.62,0.13
Samoyede,Samoyed,02111889-n,N/A,False,2.59,0.14
Pomeranian,Pomeranian,02112018-n,N/A,False,2.43,0.13
chow,chow,02112137-n,N/A,False,2.41,0.13
chow chow,chow,02112137-n,N/A,False,2.46,0.14
keeshond,keeshond,02112350-n,N/A,False,2.56,0.15
Brabancon griffon,Brabancon griffon,02112706-n,N/A,False,2.46,0.15
Pembroke,Pembroke,02113023-n,N/A,False,2.41,0.19
Pembroke Welsh corgi,Pembroke,02113023-n,N/A,False,2.6,0.15
Cardigan,cardigan,02113186-n,N/A,False,2.4,0.17
Cardigan Welsh corgi,Cardigan,02113186-n,N/A,False,2.58,0.17
toy poodle,toy poodle,02113624-n,N/A,False,2.41,0.14
miniature poodle,miniature poodle,02113712-n,N/A,False,2.48,0.14
standard poodle,standard poodle,02113799-n,N/A,False,2.41,0.16
Mexican hairless,Mexican hairless,02113978-n,N/A,False,2.58,0.12
timber wolf,timber wolf,02114367-n,N/A,False,2.4,0.14
grey wolf,red wolf,02114367-n,N/A,False,2.39,0.15
gray wolf,red wolf,02114367-n,N/A,False,2.57,0.15
Canis lupus,lupus,02114367-n,N/A,False,2.4,0.17
white wolf,white wolf,02114548-n,N/A,False,2.4,0.15
Arctic wolf,white wolf,02114548-n,N/A,False,2.39,0.16
Canis lupus tundrarum,Canis,02114548-n,N/A,False,2.4,0.17
red wolf,red wolf,02114712-n,N/A,False,2.42,0.14
maned wolf,wolf,02114712-n,N/A,False,2.39,0.16
Canis rufus,Canis,02114712-n,N/A,False,2.39,0.14
Canis niger,Nigerien,02114712-n,N/A,False,2.56,0.17
coyote,coyote,02114855-n,N/A,False,2.54,0.14
prairie wolf,wolf,02114855-n,N/A,False,2.4,0.15
brush wolf,wolf,02114855-n,N/A,False,2.39,0.14
Canis latrans,canistel,02114855-n,N/A,False,2.58,0.16
dingo,dingo,02115641-n,N/A,False,2.45,0.12
warrigal,warrigal,02115641-n,N/A,False,2.42,0.15
warragal,waratah,02115641-n,N/A,False,2.42,0.16
Canis dingo,dingo,02115641-n,N/A,False,2.42,0.14
dhole,dhole,02115913-n,N/A,False,2.48,0.15
Cuon alpinus,curassow,02115913-n,N/A,False,2.61,0.15
African hunting dog,African hunting dog,02116738-n,N/A,False,2.6,0.17
hyena dog,hyena,02116738-n,N/A,False,2.4,0.17
Cape hunting dog,African hunting dog,02116738-n,N/A,False,2.4,0.14
Lycaon pictus,picador,02116738-n,N/A,False,2.44,0.16
hyena,hyena,02117135-n,N/A,False,2.59,0.17
hyaena,hyacinth,02117135-n,N/A,False,2.39,0.17
red fox,red fox,02119022-n,N/A,False,2.42,0.16
Vulpes vulpes,kit fox,02119022-n,N/A,False,2.55,0.16
kit fox,kit fox,02119789-n,N/A,False,2.6,0.15
Vulpes macrotis,vulvitis,02119789-n,N/A,False,2.5,0.14
Arctic fox,Arctic fox,02120079-n,N/A,False,2.39,0.15
white fox,silver fox,02120079-n,N/A,False,2.38,0.14
Alopex lagopus,Alopex,02120079-n,N/A,False,2.58,0.15
grey fox,grey fox,02120505-n,N/A,False,2.51,0.14
gray fox,fox,02120505-n,N/A,False,2.39,0.14
Urocyon cinereoargenteus,urochesia,02120505-n,N/A,False,2.42,0.14
tabby,tabby,02123045-n,N/A,False,2.41,0.15
tabby cat,tabby,02123045-n,N/A,False,2.41,0.14
tiger cat,tiger cat,02123159-n,N/A,False,2.48,0.18
Persian cat,Persian cat,02123394-n,N/A,False,2.38,0.16
Siamese cat,Siamese cat,02123597-n,N/A,False,2.42,0.17
Siamese,siamese,02123597-n,N/A,False,2.39,0.16
Egyptian cat,Egyptian cat,02124075-n,N/A,False,2.41,0.13
cougar,cougar,02125311-n,N/A,False,2.41,0.14
puma,puka,02125311-n,N/A,False,2.39,0.16
catamount,catamite,02125311-n,N/A,False,2.39,0.13
mountain lion,lion,02125311-n,N/A,False,2.44,0.16
painter,painter,02125311-n,N/A,False,2.42,0.14
panther,panther,02125311-n,N/A,False,2.48,0.17
Felis concolor,Felis,02125311-n,N/A,False,2.41,0.16
lynx,lynx,02127052-n,N/A,False,2.4,0.14
catamount,catamite,02127052-n,N/A,False,2.39,0.13
leopard,leopard,02128385-n,N/A,False,2.42,0.17
Panthera pardus,panther,02128385-n,N/A,False,2.59,0.17
snow leopard,snow leopard,02128757-n,N/A,False,2.41,0.15
ounce,ounce,02128757-n,N/A,False,2.6,0.25
Panthera uncia,panther,02128757-n,N/A,False,2.55,0.16
jaguar,jaguar,02128925-n,N/A,False,2.45,0.17
panther,panther,02128925-n,N/A,False,2.53,0.21
Panthera onca,panther,02128925-n,N/A,False,2.43,0.19
Felis onca,felucca,02128925-n,N/A,False,2.39,0.14
lion,lion,02129165-n,N/A,False,2.51,0.18
king of beasts,beast,02129165-n,N/A,False,2.4,0.18
Panthera leo,panther,02129165-n,N/A,False,2.46,0.16
tiger,tiger,02129604-n,N/A,False,2.39,0.15
Panthera tigris,tigress,02129604-n,N/A,False,2.4,0.16
cheetah,cheetah,02130308-n,N/A,False,2.39,0.18
chetah,Akwa'ala,02130308-n,N/A,False,2.38,0.14
Acinonyx jubatus,circus acrobat,02130308-n,N/A,False,2.42,0.15
brown bear,brown bear,02132136-n,N/A,False,2.4,0.16
bruin,bruin,02132136-n,N/A,False,2.51,0.13
Ursus arctos,ursinia,02132136-n,N/A,False,2.57,0.17
American black bear,American black bear,02133161-n,N/A,False,2.41,0.17
black bear,American black bear,02133161-n,N/A,False,2.4,0.15
Ursus americanus,urial,02133161-n,N/A,False,2.43,0.17
Euarctos americanus,Macowanites americanus,02133161-n,N/A,False,2.4,0.2
ice bear,ice bear,02134084-n,N/A,False,2.4,0.15
polar bear,bear,02134084-n,N/A,False,2.4,0.15
Ursus Maritimus,ursinia,02134084-n,N/A,False,2.4,0.19
Thalarctos maritimus,mariposa,02134084-n,N/A,False,2.4,0.16
sloth bear,sloth bear,02134418-n,N/A,False,2.39,0.16
Melursus ursinus,Melursus,02134418-n,N/A,False,2.4,0.17
Ursus ursinus,ursinia,02134418-n,N/A,False,2.4,0.16
mongoose,mongoose,02137549-n,N/A,False,2.45,0.16
meerkat,meerkat,02138441-n,N/A,False,2.42,0.16
mierkat,Miwok,02138441-n,N/A,False,2.59,0.17
tiger beetle,tiger beetle,02165105-n,N/A,False,2.41,0.16
ladybug,ladybug,02165456-n,N/A,False,2.46,0.18
ladybeetle,Lady,02165456-n,N/A,False,2.48,0.15
lady beetle,ladybug,02165456-n,N/A,False,2.51,0.2
ladybird,songbird,02165456-n,N/A,False,2.42,0.19
ladybird beetle,ladybug,02165456-n,N/A,False,2.39,0.18
ground beetle,ground beetle,02167151-n,N/A,False,2.62,0.16
carabid beetle,beetle,02167151-n,N/A,False,2.55,0.15
long-horned beetle,long-horned beetle,02168699-n,N/A,False,2.48,0.19
longicorn,longwool,02168699-n,N/A,False,2.4,0.15
longicorn beetle,long-horned beetle,02168699-n,N/A,False,2.41,0.21
leaf beetle,leaf beetle,02169497-n,N/A,False,2.42,0.18
chrysomelid,Chrysaora quinquecirrha,02169497-n,N/A,False,2.58,0.21
dung beetle,dung beetle,02172182-n,N/A,False,2.41,0.19
rhinoceros beetle,rhinoceros beetle,02174001-n,N/A,False,2.49,0.17
weevil,weevil,02177972-n,N/A,False,2.42,0.21
fly,fly,02190166-n,N/A,False,2.41,0.14
bee,bee,02206856-n,N/A,False,2.38,0.15
ant,slave-making ant,02219486-n,N/A,False,2.6,0.18
emmet,Emetrol,02219486-n,N/A,False,2.41,0.13
pismire,piste,02219486-n,N/A,False,2.49,0.17
grasshopper,grasshopper,02226429-n,N/A,False,2.38,0.17
hopper,hopper,02226429-n,N/A,False,2.49,0.15
cricket,cricket ball,02229544-n,N/A,False,2.58,0.16
walking stick,walking stick,02231487-n,N/A,False,2.49,0.14
walkingstick,walking stick,02231487-n,N/A,False,2.44,0.16
stick insect,walking stick,02231487-n,N/A,False,2.39,0.17
cockroach,cockroach,02233338-n,N/A,False,2.54,0.18
roach,roach,02233338-n,N/A,False,2.42,0.13
mantis,mantis,02236044-n,N/A,False,2.61,0.17
mantid,Mandaean,02236044-n,N/A,False,2.45,0.13
cicada,cicada,02256656-n,N/A,False,2.42,0.19
cicala,cirrus,02256656-n,N/A,False,2.47,0.17
leafhopper,leafhopper,02259212-n,N/A,False,2.41,0.17
lacewing,lacewing,02264363-n,N/A,False,2.59,0.14
lacewing fly,lacewing,02264363-n,N/A,False,2.51,0.17
dragonfly,dragonfly,02268443-n,N/A,False,2.51,0.15
darning needle,darning needle,02268443-n,N/A,False,2.52,0.15
devil's darning needle,darning needle,02268443-n,N/A,False,2.4,0.15
sewing needle,sewing needle,02268443-n,N/A,False,2.41,0.15
snake feeder,snakebird,02268443-n,N/A,False,2.42,0.14
snake doctor,snake oil,02268443-n,N/A,False,2.41,0.13
mosquito hawk,hawkmoth,02268443-n,N/A,False,2.55,0.19
skeeter hawk,Cooper's hawk,02268443-n,N/A,False,2.43,0.14
damselfly,damselfly,02268853-n,N/A,False,2.52,0.15
admiral,admiral,02276258-n,N/A,False,2.51,0.12
ringlet,ringlet,02277742-n,N/A,False,2.4,0.15
ringlet butterfly,ringlet,02277742-n,N/A,False,2.51,0.14
monarch,monarch,02279972-n,N/A,False,2.41,0.13
monarch butterfly,monarch,02279972-n,N/A,False,2.39,0.16
milkweed butterfly,showy milkweed,02279972-n,N/A,False,2.41,0.15
Danaus plexippus,danaid,02279972-n,N/A,False,2.42,0.18
cabbage butterfly,cabbage butterfly,02280649-n,N/A,False,2.39,0.16
sulphur butterfly,sulphur butterfly,02281406-n,N/A,False,2.41,0.18
sulfur butterfly,sulphur butterfly,02281406-n,N/A,False,2.38,0.16
lycaenid,lycaenid,02281787-n,N/A,False,2.4,0.21
lycaenid butterfly,lycaenid,02281787-n,N/A,False,2.6,0.17
starfish,sand stargazer,02317335-n,N/A,False,2.59,0.19
sea star,star,02317335-n,N/A,False,2.51,0.13
sea urchin,urchin,02319095-n,N/A,False,2.42,0.16
sea cucumber,sea cucumber,02321529-n,N/A,False,2.39,0.19
holothurian,horehound,02321529-n,N/A,False,2.39,0.16
wood rabbit,wood rabbit,02325366-n,N/A,False,2.39,0.19
cottontail,eastern cottontail,02325366-n,N/A,False,2.42,0.17
cottontail rabbit,rabbit,02325366-n,N/A,False,2.59,0.2
hare,hare,02326432-n,N/A,False,2.56,0.18
Angora,Angora,02328150-n,N/A,False,2.4,0.13
Angora rabbit,Angora,02328150-n,N/A,False,2.4,0.13
hamster,hamster,02342885-n,N/A,False,2.42,0.16
porcupine,Canada porcupine,02346627-n,N/A,False,2.58,0.18
hedgehog,hedgehog,02346627-n,N/A,False,2.39,0.17
fox squirrel,squirrel,02356798-n,N/A,False,2.48,0.15
eastern fox squirrel,eastern grey squirrel,02356798-n,N/A,False,2.4,0.16
Sciurus niger,Nigerien,02356798-n,N/A,False,2.54,0.18
marmot,marmot,02361337-n,N/A,False,2.39,0.16
beaver,beaver,02363005-n,N/A,False,2.56,0.14
guinea pig,guinea pig,02364673-n,N/A,False,2.45,0.15
Cavia cobaya,caviar,02364673-n,N/A,False,2.53,0.14
sorrel,sorrel,02389026-n,N/A,False,2.4,0.16
zebra,zebra,02391049-n,N/A,False,2.62,0.16
hog,hog,02395406-n,N/A,False,2.4,0.19
pig,pig,02395406-n,N/A,False,2.41,0.13
grunter,grunter,02395406-n,N/A,False,2.6,0.17
squealer,squabbler,02395406-n,N/A,False,2.4,0.17
Sus scrofa,scorzonera,02395406-n,N/A,False,2.41,0.19
wild boar,wild boar,02396427-n,N/A,False,2.46,0.2
boar,boar,02396427-n,N/A,False,2.41,0.2
Sus scrofa,scorzonera,02396427-n,N/A,False,2.61,0.2
warthog,warthog,02397096-n,N/A,False,2.41,0.2
hippopotamus,hippopotamus,02398521-n,N/A,False,2.4,0.18
hippo,Hippo,02398521-n,N/A,False,2.55,0.18
river horse,river boat,02398521-n,N/A,False,2.43,0.16
Hippopotamus amphibius,hippopotamus,02398521-n,N/A,False,2.4,0.19
ox,ox,02403003-n,N/A,False,2.38,0.17
water buffalo,water buffalo,02408429-n,N/A,False,2.41,0.16
water ox,ox,02408429-n,N/A,False,2.41,0.18
Asiatic buffalo,Indian buffalo,02408429-n,N/A,False,2.45,0.16
Bubalus bubalis,burgoo,02408429-n,N/A,False,2.43,0.15
bison,bison,02410509-n,N/A,False,2.39,0.17
ram,ram,02412080-n,N/A,False,2.48,0.17
tup,Tupi,02412080-n,N/A,False,2.45,0.13
bighorn,bighorn,02415577-n,N/A,False,2.38,0.17
bighorn sheep,bighorn,02415577-n,N/A,False,2.43,0.21
cimarron,citrange,02415577-n,N/A,False,2.42,0.17
Rocky Mountain bighorn,bighorn,02415577-n,N/A,False,2.38,0.2
Rocky Mountain sheep,mountain sheep,02415577-n,N/A,False,2.39,0.18
Ovis canadensis,canistel,02415577-n,N/A,False,2.4,0.19
ibex,ibex,02417914-n,N/A,False,2.4,0.16
Capra ibex,ibex,02417914-n,N/A,False,2.37,0.18
hartebeest,hartebeest,02422106-n,N/A,False,2.42,0.16
impala,impala,02422699-n,N/A,False,2.41,0.15
Aepyceros melampus,Aepyceros,02422699-n,N/A,False,2.42,0.17
gazelle,gazelle,02423022-n,N/A,False,2.41,0.17
Arabian camel,Arabian camel,02437312-n,N/A,False,2.4,0.13
dromedary,drey,02437312-n,N/A,False,2.54,0.15
Camelus dromedarius,camellia,02437312-n,N/A,False,2.5,0.17
llama,llama,02437616-n,N/A,False,2.38,0.18
weasel,weasel,02441942-n,N/A,False,2.41,0.13
mink,mink,02442845-n,N/A,False,2.43,0.14
polecat,polecat,02443114-n,N/A,False,2.4,0.14
fitch,proctor,02443114-n,N/A,False,2.44,0.16
foulmart,foul,02443114-n,N/A,False,2.41,0.12
foumart,Fauve,02443114-n,N/A,False,2.41,0.14
Mustela putorius,mustachio,02443114-n,N/A,False,2.54,0.15
black-footed ferret,black-footed ferret,02443484-n,N/A,False,2.43,0.13
ferret,ferret,02443484-n,N/A,False,2.4,0.14
Mustela nigripes,nipa,02443484-n,N/A,False,2.39,0.19
otter,otter,02444819-n,N/A,False,2.39,0.14
skunk,skunk,02445715-n,N/A,False,2.41,0.17
polecat,polecat,02445715-n,N/A,False,2.43,0.15
